,b0,b1,r2,coeff,intercept,class
3783,577.74,669.37,0.782870711396956,-176.32198613385404,463.3831088020452,2
3784,411.79,733.27,0.813538316846791,-2.4343188333088315,317.8473724475848,4
3785,411.79,833.29,0.7759656589227254,-2.480192076072106,347.2304151975107,0
3786,411.79,733.27,0.7675575059131619,-2.3752244108140195,316.4251642678572,4
3787,411.79,833.29,0.7757239566688837,-2.4933945194983904,347.9326159629046,0
3788,411.79,733.27,0.8164952028680639,-2.386831570978164,314.4152230293328,4
3789,411.79,733.27,0.7234407849996898,-2.314682818556941,309.67967399483564,4
3790,411.79,833.29,0.8059480478402417,-2.4862842253420343,347.748368322161,0
3791,605.27,678.51,0.7812473399521278,-318.27706410908377,601.0221192480244,5
3792,411.79,833.29,0.8096967090876432,-2.4670957058259124,346.58509668673344,0
3793,577.74,678.51,0.7826078554801744,-167.7371676609215,457.4515934775307,2
3794,411.79,833.29,0.765631077141279,-2.5467413471287736,351.4311282692064,0
3795,411.79,733.27,0.7843978410579722,-2.337108123610667,308.8435946810872,4
3796,577.74,678.51,0.8221091275802401,-170.57251367501956,462.8502959759323,2
3797,411.79,733.27,0.7766047345195599,-2.3388627196157032,314.05117851485,4
3798,411.79,833.29,0.8117815760952825,-2.5381908286345443,354.5069827709352,0
3799,411.79,733.27,0.776656291895884,-2.272031957496409,307.6147647779494,4
3800,605.27,678.51,0.8081598059346706,-334.27001117432206,622.5968119144045,5
3801,577.74,678.51,0.7832200531109603,-168.83544134531266,460.6244118829551,2
3802,568.56,669.37,0.8442049454916869,-141.60892693407436,432.9354609784075,2
3803,411.79,833.29,0.7911560755330855,-2.5255396991780303,353.0844676840814,0
3804,411.79,733.27,0.7763830958475472,-2.4147031430071686,317.8779526668524,4
3805,568.56,669.37,0.815573615440603,-138.7457861011198,424.70186558954015,2
3806,577.74,678.51,0.8198033889754125,-165.1222382046928,451.9295993813072,2
3807,411.79,833.29,0.7690943404218356,-2.5353315954702533,351.8110012226407,0
3808,421.04,733.27,0.790442579487797,-2.693618145421372,323.97862539170046,4
3809,577.74,678.51,0.7929411072225248,-168.85093178311595,461.7229292437082,2
3810,411.79,769.7,0.7683432302164883,-2.4342435702432907,338.98378815088176,4
3811,411.79,733.27,0.7610245115012154,-2.4724706289491327,320.7991026602484,4
3812,411.79,778.8,0.7847901526877664,-2.395440335877679,333.9505051862575,0
3813,411.79,733.27,0.8215141297004527,-2.4088512286670904,323.5681910660517,4
3814,411.79,833.29,0.7952904508803091,-2.6341832800090046,355.77135169629827,0
3815,411.79,733.27,0.7916689904394537,-2.381569228067104,311.8501327363188,4
3816,577.74,678.51,0.8029631006589741,-171.41474411805925,463.1668206848212,2
3817,411.79,733.27,0.834036153258889,-2.394142396356291,317.4735250688152,4
3818,577.74,669.37,0.7966915515002081,-178.30942454990563,468.1289456092549,2
3819,411.79,733.27,0.7382740890651809,-2.3511332918606773,314.3151409114597,4
3820,577.74,678.51,0.7897263454238904,-162.74652670770558,446.0852550665585,2
3821,568.56,669.37,0.8029458188926839,-145.37072399187892,440.7399666292216,2
3822,577.74,678.51,0.8393197379746105,-169.99386699289022,461.2740878098461,2
3823,577.74,678.51,0.8161595860296624,-171.844178650427,464.3469856227873,2
3824,577.74,678.51,0.7616997563120205,-172.5601101444424,465.15530636656433,2
3825,596.1,669.37,0.7645971199974748,-290.3199501599763,583.3182429834076,5
3826,411.79,733.27,0.7806219315976268,-2.4272339828323366,319.18030154433484,4
3827,568.56,669.37,0.75887898719047,-144.54185028717822,434.3314229802967,2
3828,411.79,733.27,0.7773765563493702,-2.4369555195746653,318.3485008254736,4
3829,411.79,733.27,0.836808153010347,-2.4527612867255963,320.385483170318,4
3830,411.79,733.27,0.8017932781372714,-2.423436079799813,317.8275169279801,4
3831,577.74,678.51,0.8330853638347135,-168.5414867597919,457.0995415421708,2
3832,411.79,733.27,0.7947682389031667,-2.341842164888896,312.0044830864588,4
3833,568.56,669.37,0.798832982489743,-138.78840536432978,426.74644796614666,2
3834,411.79,733.27,0.7784105899499554,-2.3393180344525395,311.8815830709732,4
3835,577.74,678.51,0.7721030076417854,-169.76358029655134,462.12847880930593,2
3836,577.74,678.51,0.7928544837778789,-167.95508456933257,456.0270775833376,2
3837,411.79,833.29,0.8179985312310276,-2.542797953541929,353.1995096118763,0
3838,411.79,733.27,0.7709426598766074,-2.427739520057073,320.316195656597,4
3839,577.74,678.51,0.8144298389046699,-169.82334435039297,459.5634539105772,2
3840,411.79,833.29,0.7904415635140807,-2.561353784902382,352.2831812488504,0
3841,577.74,669.37,0.7621253190753485,-177.54221849366397,464.2692046683778,2
3842,411.79,733.27,0.7950280387492271,-2.3683949610332635,315.0423955833681,4
3843,577.74,678.51,0.7960356713852604,-168.65219752667406,456.4453564568721,2
3844,833.29,905.72,0.7465563177778939,271.31324194413594,-109.230270279235,1
3845,411.79,833.29,0.820324182890034,-2.5057506226127373,347.8019778571367,0
3846,577.74,678.51,0.7975139403932275,-174.78006762954394,468.1025857223768,2
3847,605.27,678.51,0.7929795363575445,-318.4507168981589,600.7231303119788,5
3848,411.79,733.27,0.7579428669404935,-2.5128661175297644,324.82691174428805,4
3849,605.27,678.51,0.7505039737630999,-319.0342657670377,598.4978411834625,5
3850,411.79,833.29,0.8150474591906863,-2.5053726252727344,349.8292631420993,0
3851,577.74,669.37,0.7663375622610301,-179.72119166579094,468.19482731302594,2
3852,411.79,733.27,0.8122046312835258,-2.397681940392016,316.32199054624687,4
3853,577.74,687.65,0.7903546630431484,-156.26763877048583,441.7459258089936,2
3854,577.74,678.51,0.7834541475618005,-160.25525683857947,443.4974420806691,2
3855,577.74,678.51,0.8172576496194558,-174.87909540326524,469.38867269110665,2
3856,568.56,669.37,0.7995058603577915,-137.81484706219535,421.7389019392897,2
3857,577.74,678.51,0.7906896747062867,-165.25418653386885,450.4896267633716,2
3858,411.79,769.7,0.843479380840281,-2.3933522065745234,334.5266435963123,4
3859,577.74,678.51,0.778530496143803,-168.42072689000312,458.36438361678296,2
3860,577.74,678.51,0.7756425965665051,-168.87702539815817,458.6763878375235,2
3861,411.79,733.27,0.8003304873366235,-2.433146681251844,318.7599063730757,4
3862,411.79,733.27,0.7496373059499203,-2.427283592354688,317.83953497644626,4
3863,806.06,905.72,0.7641741744803741,212.58259826887763,-76.50875833309007,1
3864,411.79,733.27,0.7969622549869485,-2.413220224355373,319.96442952645987,4
3865,769.7,905.72,0.7451024825368593,228.0191880812766,-76.62858671715463,3
3866,411.79,733.27,0.8093469423154576,-2.502882723505925,323.0061915872616,4
3867,577.74,678.51,0.8295221280407196,-166.5651704859968,456.3589521937979,2
3868,411.79,769.7,0.817407385574146,-2.3898563118911595,334.4750205034193,4
3869,411.79,833.29,0.7838242516829941,-2.60729551070413,356.6151720496325,0
3870,605.27,678.51,0.7788858083180921,-322.1360122343289,605.6440431817591,5
3871,411.79,833.29,0.811216387355769,-2.509179661278347,351.21947829297017,0
3872,411.79,733.27,0.7959028038315513,-2.366720940111158,313.9277830547984,4
3873,411.79,833.29,0.8341513492990242,-2.577618453993661,355.6002841286325,0
3874,568.56,669.37,0.7583867538189092,-139.81589241941893,428.6346939038794,2
3875,568.56,660.23,0.7856421392384186,-151.5293302529441,443.4365339182156,2
3876,605.27,678.51,0.7609550925783707,-312.38422493008926,592.7668485516195,5
3877,568.56,660.23,0.7704599563025333,-145.194667084481,432.3993428893152,2
3878,411.79,733.27,0.7961954460045952,-2.374828564592702,315.04189466039577,4
3879,411.79,733.27,0.7640541735103858,-2.3949833569312906,317.23064946696985,4
3880,577.74,678.51,0.7729567512118665,-161.64813787080362,445.40585733864816,2
3881,411.79,733.27,0.7662804230673037,-2.376909249031717,317.1741437755668,4
3882,577.74,678.51,0.8123510014882438,-168.97003892973666,459.4409207737838,2
3883,411.79,733.27,0.7479830619856012,-2.33724567319386,308.2533404499293,4
3884,568.56,669.37,0.7687470764197414,-143.43473541706413,434.33796474799743,2
3885,421.04,733.27,0.7628764243417265,-2.516555807045381,317.6609583489869,4
3886,577.74,678.51,0.7662076323790239,-167.7583019518383,455.3885052932809,2
3887,577.74,678.51,0.7773932067507472,-167.5713617703492,455.0543101190061,2
3888,411.79,733.27,0.8361742872881266,-2.38425452235356,315.04781513548306,4
3889,411.79,733.27,0.7858234489360978,-2.418567776081107,316.572098346964,4
3890,411.79,733.27,0.7863835485901265,-2.3534098943412483,311.36670373894367,4
3891,411.79,733.27,0.7913241920797935,-2.4365957050374254,319.97043631131777,4
3892,605.27,678.51,0.7694638931511035,-312.95432293386546,592.7642126955627,5
3893,411.79,733.27,0.7842616482377803,-2.4123110765924576,320.41643434582966,4
3894,605.27,687.65,0.7828574827897852,-306.9251511026977,594.9907895774587,5
3895,411.79,733.27,0.8123561155238654,-2.415878376463042,314.53734029804707,4
3896,411.79,733.27,0.7933317972436662,-2.4223606272519165,319.06900459158305,4
3897,411.79,833.29,0.8011640250327414,-2.5283282902587425,347.8777344747212,0
3898,411.79,733.27,0.7886255040381622,-2.3798052426652125,316.6303544493462,4
3899,577.74,678.51,0.7826465970672349,-171.43157525558388,462.4371756661956,2
3900,411.79,833.29,0.8206658670231952,-2.5325775964932187,351.3691913349385,0
3901,411.79,733.27,0.781785098557417,-2.4549585277001813,322.5512518368927,4
3902,577.74,678.51,0.8310935687406809,-165.29697161171694,454.7811545952932,2
3903,411.79,733.27,0.7510864297458499,-2.3430765151276702,312.4005907236133,4
3904,411.79,733.27,0.7941485796544916,-2.3697680534207426,313.7479924186034,4
3905,577.74,678.51,0.7973422653787463,-165.0460255624906,450.1069293574472,2
3906,411.79,769.7,0.8095223555725357,-2.37820113113356,334.1362150104727,4
3907,411.79,733.27,0.7801521132755027,-2.4284991255618005,317.8917498168768,4
3908,411.79,733.27,0.7850657548834878,-2.3284884817628555,311.6547977937436,4
3909,568.56,660.23,0.7615446318216671,-153.2783009366788,445.0968672615135,2
3910,411.79,769.7,0.8346021578822614,-2.429413485985441,339.9644853600826,4
3911,577.74,669.37,0.7675217271194759,-171.7120677451027,453.6982117660996,2
3912,411.79,833.29,0.764427077625551,-2.504651260611391,347.6282038856553,0
3913,411.79,733.27,0.7896074141375448,-2.425835743732049,319.9546548261124,4
3914,568.56,660.23,0.7736279600651589,-152.73622645011207,444.54621208473634,2
3915,605.27,678.51,0.811907452631808,-320.67115477198433,604.3321515743137,5
3916,577.74,669.37,0.7404297812408431,-178.14396512997473,468.2354686835503,2
3917,411.79,833.29,0.8122816078406045,-2.5020730262900903,351.4889481721428,0
3918,577.74,678.51,0.7666694480855231,-172.1530869091257,467.0733687991993,2
3919,411.79,833.29,0.8054808551238761,-2.5425987826444967,352.28567543804115,0
3920,411.79,733.27,0.7659421201128056,-2.3617325413434718,312.6304408388345,4
3921,411.79,733.27,0.7678397752734226,-2.4266547246652834,318.74983505402554,4
3922,411.79,733.27,0.7654845780946873,-2.4437427417373803,321.1183721704837,4
3923,411.79,778.8,0.7625674006309391,-2.4295347187064915,337.6957573732126,0
3924,411.79,733.27,0.7836703844932692,-2.386806326353596,318.2059051215442,4
3925,411.79,733.27,0.7961606427914806,-2.4562958768928937,322.987565526984,4
3926,421.04,733.27,0.8057074187615054,-2.566175501243664,316.9120672289378,4
3927,605.27,678.51,0.804993888861654,-315.0761578868429,595.4887332184168,5
3928,577.74,678.51,0.7923511078691228,-163.03396997829302,450.3382122070864,2
3929,411.79,833.29,0.7803839038333615,-2.3814733017728504,339.8953054111848,0
3930,411.79,733.27,0.8065783189474672,-2.435287785121469,319.4212559415512,4
3931,421.04,733.27,0.7995394339342197,-2.5009980774646667,316.0772978205757,4
3932,411.79,733.27,0.7953778262520451,-2.3851721637174195,313.24250271608986,4
3933,411.79,733.27,0.786374873684762,-2.398321025671974,314.0491335062321,4
3934,577.74,678.51,0.7974965936910067,-168.55916469497595,457.6955682832967,2
3935,411.79,733.27,0.7547915208089713,-2.389040886946054,315.97478681578053,4
3936,605.27,678.51,0.8138791581745318,-314.77885716956774,594.174936736811,5
3937,411.79,833.29,0.8249580560343794,-2.566503591340764,354.11196983184936,0
3938,411.79,733.27,0.7753215462684848,-2.365631199022329,309.01756064103864,4
3939,411.79,733.27,0.7866521530483124,-2.364433091297218,313.7062567338737,4
3940,411.79,733.27,0.8054459468370181,-2.364432519385056,315.8542045695351,4
3941,411.79,733.27,0.7913829408892177,-2.3879859239640044,316.8122610765017,4
3942,577.74,678.51,0.7854030948894904,-166.1106514568282,451.35189652407456,2
3943,411.79,733.27,0.7966255891258808,-2.387606475984912,315.0153188462687,4
3944,411.79,769.7,0.791914873927672,-2.40706201880797,337.4296150761543,4
3945,411.79,833.29,0.7900037689696445,-2.561843192188143,353.568273122674,0
3946,614.44,696.78,0.7848623312702196,-364.2051992491566,667.4514537534947,5
3947,577.74,669.37,0.7868941531201838,-168.74942498125097,449.11307565752736,2
3948,411.79,733.27,0.8084616514933294,-2.3902821823538973,310.86945891126925,4
3949,568.56,660.23,0.7750448126949913,-152.18386986565,439.66890110529744,2
3950,411.79,733.27,0.8093562284555401,-2.403831205306433,316.1794738157246,4
3951,568.56,669.37,0.8086850153458742,-144.84772006966278,437.7027526378157,2
3952,411.79,733.27,0.795074081385625,-2.361279223427384,318.42097701443925,4
3953,411.79,733.27,0.7363891196374528,-2.519094862504061,325.20221683566,4
3954,411.79,769.7,0.8298217634428346,-2.421266009963756,337.5877498987745,4
3955,577.74,678.51,0.8308949451872585,-167.12156563807548,455.6285570811604,2
3956,577.74,620.0,0.7336162713897096,-413.8392614350008,729.3394953563603,2
3957,411.79,733.27,0.7731864330219218,-2.4284293418886267,320.7501190442607,4
3958,411.79,733.27,0.7950647631278628,-2.4245750805748827,319.9159096783079,4
3959,411.79,733.27,0.762031211620259,-2.410851856490244,319.4770096360704,4
3960,411.79,733.27,0.8120355083614901,-2.522331930504195,325.1657728801273,4
3961,577.74,669.37,0.7851015198261246,-168.96963766967562,448.4779431592307,2
3962,568.56,669.37,0.8119238013614047,-141.9202469326191,433.3226576437895,2
3963,411.79,833.29,0.790240584976143,-2.5629379620838044,353.524388268518,0
3964,605.27,678.51,0.7919156136403858,-323.6148591077941,605.2775791367144,5
3965,411.79,733.27,0.7906216281351657,-2.4629002480290976,324.1451454213395,4
3966,411.79,733.27,0.8110753780058321,-2.380762653017776,317.49285720340004,4
3967,568.56,669.37,0.7761038274268867,-137.2132805178367,424.4160603566397,2
3968,411.79,733.27,0.8155046248305317,-2.386608895406655,315.82479889639365,4
3969,421.04,733.27,0.7731016969420869,-2.4932857249793554,312.8435609002655,4
3970,411.79,833.29,0.7926423171911392,-2.535744850976441,354.61490965865335,0
3971,411.79,733.27,0.8114446372000067,-2.4099984054073142,317.4133512285634,4
3972,577.74,678.51,0.8046184204563482,-169.5800188418657,458.49284224042526,2
3973,411.79,733.27,0.8016444298535966,-2.445193621006491,324.1974441747657,4
3974,577.74,678.51,0.765507642697697,-170.75549094003873,463.38531981992105,2
3975,411.79,733.27,0.8036229808691225,-2.3612539053883888,315.0144192802267,4
3976,577.74,678.51,0.7649490497249247,-171.5276515997025,466.2211876886863,2
3977,577.74,678.51,0.8041970759773575,-171.12924234875487,462.0777890460377,2
3978,411.79,733.27,0.7738174213628566,-2.4125825687573923,316.60748196581454,4
3979,411.79,733.27,0.7499499482360633,-2.3981508856608835,315.9984525363118,4
3980,411.79,733.27,0.7913602623194107,-2.405406051220396,319.12571039075755,4
3981,411.79,778.8,0.8430603028179882,-2.4280820052360426,337.3721159392636,0
3982,411.79,833.29,0.8150155448464618,-2.4972162651433965,348.2361334266574,0
3983,411.79,833.29,0.8188401899951963,-2.558066660951048,353.5095259170449,0
3984,577.74,678.51,0.8358310218309049,-175.1423145768399,472.1699883858946,2
3985,614.44,705.91,0.7861236526252249,-351.47306711785205,660.3939903848651,5
3986,411.79,833.29,0.8164561966639685,-2.520084089859397,349.6925960290169,0
3987,568.56,669.37,0.8034915994402176,-143.7577512913625,436.6943222069758,2
3988,411.79,733.27,0.7950669813066809,-2.4062578923891067,317.48108766054344,4
3989,577.74,678.51,0.7580498377305829,-160.66981362970574,442.19874637900034,2
3990,411.79,733.27,0.8157586051200356,-2.4573106579522985,323.2846293418781,4
3991,411.79,733.27,0.7884154550839113,-2.419837226371739,318.88304855084857,4
3992,577.74,678.51,0.8215429924660596,-170.98659466873826,463.3419543415988,2
3993,411.79,833.29,0.7972218251801376,-2.508023208990716,348.831743965621,0
3994,411.79,733.27,0.7972583563508915,-2.477365199736292,322.1575595544007,4
3995,577.74,669.37,0.8030085656301231,-177.09423662069793,465.2941779556278,2
3996,577.74,678.51,0.807167636813487,-169.57591699371645,459.9210646261624,2
3997,742.39,905.72,0.8033382409504422,226.78414028541323,-86.78295453811799,3
3998,577.74,678.51,0.7788305107580294,-167.43605709169492,455.42093153787226,2
3999,411.79,769.7,0.7864348083128081,-2.3493824618070347,330.70637416655404,4
4000,577.74,669.37,0.792281971289786,-170.83317512755622,450.7200627257722,2
4001,411.79,833.29,0.8406673456781132,-2.519902431780737,351.6196740553897,0
4002,586.92,678.51,0.7970006874837385,-209.3092704554493,494.297249217921,2
4003,411.79,733.27,0.7882734345018942,-2.4212462572330704,317.4851023319361,4
4004,577.74,678.51,0.773041934289577,-171.2972758678341,465.23362035625166,2
4005,577.74,678.51,0.8173634724044956,-169.94425725285652,463.3696496990358,2
4006,577.74,678.51,0.8272152394870949,-164.4537348492805,450.5501751396157,2
4007,411.79,733.27,0.7986353280988119,-2.4596510537228875,322.518870807796,4
4008,577.74,678.51,0.792129735686345,-165.9589760007359,453.116655206599,2
4009,411.79,733.27,0.8308434108828344,-2.360764947507361,315.03955849275854,4
4010,421.04,778.8,0.8029145352747702,-2.515835439463281,332.1454962832409,0
4011,421.04,733.27,0.8291196075321193,-2.578355833558964,319.1444075585656,4
4012,577.74,678.51,0.8345410287924183,-163.72561799724065,447.1895942982509,2
4013,411.79,733.27,0.8162062823400793,-2.4346813733094272,321.00957940686123,4
4014,586.92,620.0,0.8083470462292317,-650.4502157514971,970.0241312128134,2
4015,411.79,769.7,0.8503250442099121,-2.4076991785692803,339.26770063542074,4
4016,568.56,632.77,0.8141714783623473,-229.7488242061764,530.6126592258782,2
4017,614.44,705.91,0.7890205619408969,-344.38793246727346,653.2859067095642,5
4018,833.29,905.72,0.7672407473952325,257.4344820904763,-94.2985885012216,1
4019,577.74,678.51,0.8005598918107324,-168.28255670088217,457.92779333055967,2
4020,577.74,678.51,0.7814261774191108,-174.1287600709629,468.5581822003363,2
4021,411.79,733.27,0.8277064162570154,-2.4355036035058952,318.2762337944484,4
4022,411.79,833.29,0.8022913562612737,-2.554954976746598,356.30815738185936,0
4023,411.79,769.7,0.8435575190559818,-2.4113714482936204,336.2699783284478,4
4024,577.74,669.37,0.7936415316951034,-173.18931813779815,455.0996199131724,2
4025,733.27,905.72,0.7755374323911829,171.8434129968027,-48.60287289177669,3
4026,411.79,733.27,0.8126599751101322,-2.4273713182085346,316.9751368922504,4
4027,411.79,733.27,0.7608208320288816,-2.4337206324921885,318.2893244980902,4
4028,577.74,678.51,0.8000813466008749,-164.31506205004476,452.2134402523711,2
4029,411.79,733.27,0.7911462129990947,-2.4079226022864555,318.4666835906552,4
4030,411.79,833.29,0.8164520607975642,-2.51384718772068,347.8948526283715,0
4031,568.56,669.37,0.8094178094051981,-137.90867589123715,425.4713636461093,2
4032,411.79,733.27,0.7769966883343558,-2.435758790934044,317.93611220711654,4
4033,421.04,733.27,0.8007294918218911,-2.4727689543722247,311.0667160678488,4
4034,577.74,678.51,0.7751458910029818,-172.01147638277567,464.6028259341083,2
4035,605.27,678.51,0.7895002238961177,-311.6738876605343,590.1703107755304,5
4036,605.27,678.51,0.7674566371830791,-317.4586195578568,598.7565485266445,5
4037,411.79,733.27,0.806040001130532,-2.5806641218998387,330.5507584270701,4
4038,577.74,678.51,0.8272820124844732,-168.43169315659804,456.22778622978507,2
4039,411.79,733.27,0.8056513145720685,-2.4647787143035425,322.502088242816,4
4040,421.04,733.27,0.8211261451919598,-2.5462002005337205,316.3005185258464,4
4041,411.79,769.7,0.8413979318337957,-2.37537822655036,334.8454298583878,4
4042,411.79,769.7,0.8587714362843576,-2.3697820288379616,335.5616276145073,4
4043,568.56,660.23,0.825709666394114,-149.269501576806,438.9865642700377,2
4044,577.74,669.37,0.756983230317739,-172.46424553682803,454.1820424625852,2
4045,411.79,733.27,0.8305020169855318,-2.3776349213224663,315.95880945456804,4
4046,577.74,678.51,0.8405752321387787,-169.31439577986836,458.1042200205985,2
4047,577.74,678.51,0.7993876539704557,-168.22629608620343,459.1923345747935,2
4048,411.79,733.27,0.8090378735461348,-2.457809095860473,323.78955074725496,4
4049,411.79,733.27,0.7833657232692073,-2.386440824956851,316.6091539813292,4
4050,605.27,678.51,0.8143141378958897,-319.83613153752685,603.6858492704978,5
4051,411.79,833.29,0.8159299764937262,-2.548726963220794,352.811197151206,0
4052,411.79,733.27,0.7508280630766881,-2.4469610059455245,320.9984866962089,4
4053,411.79,778.8,0.799325687880156,-2.360874429485905,330.67875357629265,0
4054,577.74,669.37,0.8076265812636576,-180.24095698074728,467.9353175143548,2
4055,577.74,669.37,0.7372050740218707,-182.8509941856892,474.85094530553727,2
4056,568.56,669.37,0.7527968395090654,-136.69364246492017,423.5266403020243,2
4057,568.56,669.37,0.78686232104289,-140.43506430474508,430.6383317205572,2
4058,421.04,733.27,0.7991566305105879,-2.5446980326960458,315.608081123881,4
4059,411.79,833.29,0.7660754290351216,-2.481541834429568,344.9939978849814,0
4060,411.79,833.29,0.7903438472937157,-2.5137203279065163,348.21640842464706,0
4061,421.04,733.27,0.7731174493732855,-2.570303282119472,317.66146910580187,4
4062,411.79,733.27,0.7272819001427673,-2.391027043677832,317.4299604020588,4
4063,605.27,678.51,0.8249975879611002,-313.6049923897383,593.6794536779869,5
4064,620.0,705.91,0.7729835179590465,-375.0281807386941,678.5485904157212,5
4065,411.79,733.27,0.7924869534232329,-2.356755759564009,311.1745576663683,4
4066,411.79,733.27,0.7875278077997013,-2.357385335408692,312.98544493993984,4
4067,411.79,733.27,0.7872246622787425,-2.410235804744472,316.09343520830424,4
4068,411.79,833.29,0.8192319937749678,-2.5846230907935874,356.03190515438934,0
4069,577.74,678.51,0.793792830423486,-170.04626875791823,463.602919929035,2
4070,605.27,678.51,0.7771569310962735,-322.3033187626982,604.3553081218381,5
4071,577.74,678.51,0.7893521952866468,-174.6087526317909,470.2011452582317,2
4072,411.79,733.27,0.7904837665552926,-2.370685886047708,315.2048050186959,4
4073,577.74,678.51,0.8306741925375252,-171.30106775958953,461.6905591131644,2
4074,411.79,733.27,0.803043753304679,-2.3599447107148404,312.9848880470987,4
4075,411.79,733.27,0.7826040439668666,-2.4416961394823318,320.2573931934009,4
4076,411.79,733.27,0.8307687383067681,-2.447488663772633,319.9696791380338,4
4077,411.79,833.29,0.8076162069027673,-2.508586852857376,350.8785337965255,0
4078,411.79,833.29,0.8351731804858477,-2.570090426054799,353.2143496429535,0
4079,411.79,733.27,0.8269309356069473,-2.4566206976480505,320.69943994390246,4
4080,411.79,833.29,0.8314148448836095,-2.5434410216578183,353.2834405308786,0
4081,421.04,733.27,0.7801091887201033,-2.6233741890183686,322.9477160636055,4
4082,411.79,769.7,0.8305493468512822,-2.4806632756568825,342.81732870353574,4
4083,411.79,733.27,0.8302635864949591,-2.4636547689576997,321.2105319011255,4
4084,411.79,833.29,0.8104039881949392,-2.472995480961032,348.58734774315093,0
4085,577.74,678.51,0.8021909275537586,-172.00982813282786,464.9608719223073,2
4086,411.79,833.29,0.8217517892361554,-2.532851506307089,350.9476663269149,0
4087,411.79,833.29,0.8327161644615666,-2.532057097342141,352.4675395872954,0
4088,833.29,905.72,0.7498267764381525,261.88719955384994,-98.4476858665025,1
4089,605.27,678.51,0.7866755128269951,-321.97816277981343,603.6125779925469,5
4090,568.56,660.23,0.7768898323050099,-150.8722016531138,442.2045123053337,2
4091,568.56,669.37,0.7920766560184564,-138.7587906241633,424.9983032918143,2
4092,577.74,678.51,0.797935787065498,-168.86768050900432,457.5391645646162,2
4093,411.79,733.27,0.7844506349691931,-2.3903499705478306,316.33688611831315,4
4094,411.79,833.29,0.8165135838315787,-2.544526265328376,353.5863155690204,0
4095,411.79,833.29,0.817267747885495,-2.5062061392448807,347.9739281051341,0
4096,568.56,669.37,0.7974095541615513,-142.02790063824295,432.1264624994574,2
4097,815.14,905.72,0.766337535004024,206.40198968638728,-70.10711231542868,1
4098,614.44,696.78,0.7950792182799956,-341.4823980000499,634.8699339705256,5
4099,411.79,833.29,0.7746192265363586,-2.515048012995856,349.08282045148405,0
4100,411.79,733.27,0.7960529854511353,-2.499651940990782,325.2607880394764,4
4101,411.79,833.29,0.8070243309920248,-2.4783189295780947,348.48468715085016,0
4102,586.92,724.16,0.7577301036073419,-157.56389853631896,478.5599035719471,5
4103,605.27,687.65,0.7871079836443148,-303.2514293004818,589.7726590211184,5
4104,411.79,733.27,0.7538633275682409,-2.359394360602687,316.24194503492606,4
4105,411.79,733.27,0.7984631962878925,-2.413936492464636,317.5719682235763,4
4106,411.79,733.27,0.8236884757430716,-2.3968164321464296,317.1205642208721,4
4107,411.79,733.27,0.8046663409896291,-2.351294643667911,314.1809715821803,4
4108,568.56,669.37,0.7973949772104141,-140.7506620066509,428.4978335931904,2
4109,421.04,733.27,0.7481116650592706,-2.5549830341715865,315.78605238579576,4
4110,411.79,733.27,0.7528356818114406,-2.4708433735482034,321.0859627451809,4
4111,411.79,733.27,0.7687262163811469,-2.4185009240471658,318.16919627323546,4
4112,577.74,669.37,0.7820756667842672,-175.48863340558236,460.1738208110745,2
4113,411.79,733.27,0.808569466449303,-2.380146250395814,314.41167366883235,4
4114,411.79,769.7,0.8229276885409775,-2.4005194048140464,340.0869222274111,4
4115,411.79,833.29,0.8208391724831379,-2.5188941719978883,349.02042552627483,0
4116,411.79,733.27,0.7676500533418591,-2.4582936105982185,318.2989059520707,4
4117,411.79,769.7,0.7918925593667117,-2.42102876147289,336.541029107937,4
4118,577.74,678.51,0.8149229502779114,-169.87151616564643,461.8767396144229,2
4119,411.79,733.27,0.7987538336916835,-2.38521908662188,314.7972779986246,4
4120,411.79,733.27,0.8393375973862851,-2.419743754173892,317.5334732800286,4
4121,568.56,660.23,0.7540561362813141,-148.98422205589574,436.1953048325523,2
4122,577.74,678.51,0.7905473723441648,-168.00367595433428,454.968835551683,2
4123,411.79,733.27,0.8042736345584224,-2.4503061218919804,318.97794504619065,4
4124,411.79,769.7,0.8124743094333797,-2.360553223489337,337.3424105450965,4
4125,411.79,733.27,0.7823941772576071,-2.3731751116493798,315.210150124427,4
4126,577.74,678.51,0.7896354589502612,-172.56295677436046,468.2517135652562,2
4127,577.74,678.51,0.7803453618977747,-173.23491883696138,465.2380734500659,2
4128,411.79,733.27,0.7774728669302722,-2.374200692089586,316.4608001446507,4
4129,411.79,733.27,0.7536838465099134,-2.388672937570745,314.8571339872632,4
4130,411.79,733.27,0.8325396653451022,-2.378965308171414,316.90749444397284,4
4131,411.79,769.7,0.7590747348153176,-2.4490905146935367,339.8132704956615,4
4132,411.79,733.27,0.8206702573278772,-2.430351063337603,318.8258214119619,4
4133,577.74,669.37,0.7760067327193119,-176.98131108919088,465.7644812349621,2
4134,733.27,905.72,0.7355217413648734,179.07565998519271,-58.000496814436616,3
4135,411.79,733.27,0.7952291263731865,-2.42920094209045,321.27478953881075,4
4136,577.74,669.37,0.8060037519875717,-178.46187131835686,467.3053391457297,2
4137,411.79,833.29,0.7512053147672267,-2.459255727571352,343.2901563187821,0
4138,605.27,678.51,0.7991980196974393,-327.19015003035287,613.00861948152,5
4139,411.79,733.27,0.8348523249732349,-2.345232309284923,314.1518293970774,4
